"Writter"	"Year"	"AvgAS"	"AvgCS"
"Alan Yang"	2014	58.6719367588933	56.5573122529644
"Alan Yuen"	2006	58.7061143984221	56.5581854043392
"Alan Yuen"	2011	58.7303149606299	56.5925196850394
"Alan Yuen"	2016	58.7092337917485	56.6051080550098
"Alan Zweibel"	1994	58.6450980392157	56.521568627451
"Alan Zweibel"	1999	58.6438356164384	56.4657534246575
"Alastair Fothergill"	2005	58.685546875	56.486328125
"Alastair Fothergill"	2009	58.7309941520468	56.5438596491228
"Alastair Orr"	2017	58.7431906614786	56.556420233463
"Alastair Reid"	1976	58.6912621359223	56.5631067961165
"Alastair Siddons"	2017	58.6279069767442	56.562015503876
"Albert Ash"	1997	58.642166344294	56.5531914893617
"Albert Austin"	1931	58.7142857142857	56.6332046332046
"Albert Band"	1951	58.7341040462428	56.6974951830443
"Albert Beich"	1964	58.7730769230769	56.7807692307692
"Albert Brooks"	1979	58.8195777351248	56.8426103646833
"Albert Brooks"	1981	58.8409961685824	56.8965517241379
"Albert Brooks"	1985	58.8757170172084	56.9732313575526
"Albert Brooks"	1994	58.8034351145038	56.9064885496183
"Albert Brooks"	1996	58.8342857142857	56.9695238095238
"Albert Brooks"	1999	58.787072243346	56.9600760456274
"Albert Hackett"	1934	58.853889943074	57.0360531309298
"Albert Hackett"	1936	58.9109848484849	57.1174242424242
"Albert Hackett"	1939	58.9603024574669	57.1625708884688
"Albert Hackett"	1946	59.0283018867925	57.2320754716981
"Albert Hackett"	1948	59.109022556391	57.3195488721804
"Albert Hackett"	1949	59.1463414634146	57.3452157598499
"Albert Hackett"	1950	59.1741573033708	57.4119850187266
"Albert Hackett"	1951	59.1794392523365	57.4915887850467
"Albert Hackett"	1954	59.2313432835821	57.5485074626866
"Albert Hackett"	1959	59.2625698324022	57.5828677839851
"Albert Hackett"	1991	59.2825278810409	57.6078066914498
"Albert Heath"	1940	59.3265306122449	57.6790352504638
"Albert Hughes"	1993	59.3888888888889	57.7240740740741
"Albert Hughes"	1995	59.4232902033272	57.7005545286506
"Albert Husson"	1965	59.4778597785978	57.7785977859779
"Albert Leon"	2007	59.4456721915285	57.6942909760589
"Albert Lewin"	1945	59.4761029411765	57.7555147058824
"Albert Magnoli"	1984	59.5100917431193	57.7743119266055
"Albert Magnoli"	1986	59.518315018315	57.6684981684982
"Albert Maltz"	1942	59.5575868372943	57.7330895795247
"Albert Maltz"	1948	59.5930656934307	57.7846715328467
"Albert Maltz"	1950	59.6120218579235	57.8415300546448
"Albert Maltz"	1953	59.6290909090909	57.7963636363636
"Albert Maltz"	1970	59.6515426497278	57.8330308529946
"Albert Maltz"	1971	59.6721014492754	57.8967391304348
"Albert Mannheimer"	1950	59.7197106690778	57.9638336347197
"Albert Pyun"	1987	59.6191335740072	57.8592057761733
"Albert Riera"	1934	59.6720720720721	57.9351351351351
"Albert S. Ruddy"	1982	59.636690647482	57.8309352517986
"Albert S. Ruddy"	1984	59.6122082585278	57.7504488330341
"Albert S. Ruddy"	1994	59.5770609318996	57.663082437276
"Albert Sidney Fleischman"	1961	59.525939177102	57.7084078711986
"Alberto Bevilacqua"	1963	59.5553571428571	57.7625
"Alberto Bevilacqua"	1965	59.5383244206774	57.7896613190731
"Alberto Marini"	2012	59.5711743772242	57.8523131672598
"Alberto Marini"	2015	59.5239786856128	57.7939609236234
"Alberto Marini"	2016	59.4858156028369	57.7695035460993
"Alberto Tintini"	1973	59.4690265486726	57.7699115044248
"Aldous Huxley"	1940	59.4982332155477	57.8445229681979
"Aldous Huxley"	1944	59.5396825396825	57.9188712522046
"Aldous Huxley"	1951	59.5721830985916	57.955985915493
"Alec Berg"	2000	59.5641476274165	57.9472759226714
"Alec Berg"	2003	59.5394045534151	57.8423817863398
"Alec Berg"	2012	59.5122377622378	57.8409090909091
"Alec Coppel"	1958	59.5706806282722	57.9057591623037
"Alec Gillis"	2015	59.4982578397213	57.8797909407665
"Alec Guinness"	1958	59.5269565217391	57.9408695652174
"Alec Sokolow"	1995	59.5833333333333	58.0138888888889
"Alec Sokolow"	1997	59.6031195840555	57.9410745233969
"Alec Sokolow"	1998	59.5692041522491	57.8910034602076
"Alec Sokolow"	2003	59.5630397236615	57.832469775475
"Alec Sokolow"	2004	59.5241379310345	57.7586206896552
"Alec Sokolow"	2006	59.4956970740103	57.6781411359725
"Alec Sokolow"	2007	59.4828178694158	57.6185567010309
"Alec Sulkin"	2012	59.5060034305317	57.6346483704974
"Alec Sulkin"	2014	59.472602739726	57.5924657534247
"Alec Sulkin"	2015	59.4564102564103	57.5726495726496
"Alejandro Agresti"	2004	59.5136518771331	57.5784982935154
"Alejandro Amenábar"	1996	59.5638841567291	57.6013628620102
"Alejandro Amenábar"	1999	59.6122448979592	57.6479591836735
"Alejandro Amenábar"	2001	59.6627118644068	57.6627118644068
"Alejandro Amenábar"	2004	59.7174280879865	57.7072758037225
"Alejandro Amenábar"	2010	59.7246621621622	57.6993243243243
"Alejandro Amenábar"	2016	59.6593591905565	57.6273187183811
"Alejandro Brugués"	2012	59.6666666666667	57.6649831649832
"Alejandro González Iñárritu"	2010	59.6924369747899	57.6773109243697
"Alejandro González Iñárritu"	2014	59.7214765100671	57.7348993288591
"Alejandro González Iñárritu"	2015	59.7621440536013	57.7721943048576
"Alejandro Hernández"	2014	59.7224080267559	57.7725752508361
"Alejandro Jodorowsky"	1970	59.762938230384	57.8063439065109
"Alejandro Jodorowsky"	1990	59.8083333333333	57.8516666666667
"Alejandro Jodorowsky"	2017	59.8485856905158	57.9118136439268
"Alejandro Monteverde"	2006	59.8837209302326	57.8887043189369
"Alejandro Monteverde"	2015	59.9137645107794	57.8308457711443
"Alek Keshishian"	2012	59.8923841059603	57.7566225165563
"Aleksander L. Nordaas"	2013	59.8479338842975	57.7520661157025
"Aleksandr Adabashyan"	1977	59.9042904290429	57.7887788778878
"Aleksandr Borodyansky"	2003	59.9176276771005	57.7644151565074
"Aleksandr Misharin"	1975	59.9703947368421	57.8338815789474
"Aleksandr Novototskiy"	2004	60.0246305418719	57.8949096880131
"Aleksandr Novototskiy"	2007	60.0622950819672	57.9245901639344
"Aleksandr Sokurov"	2007	60.0769230769231	57.9738134206219
"Aleksandr Sokurov"	2016	60.0342577487765	58.0619902120718
"Aleksandr Talal"	2007	60.0472312703583	58.0700325732899
"Aleksei Popogrebsky"	2010	60.0585365853659	58.1040650406504
"Aleksi Bardy"	2017	60.0795454545455	58.1412337662338
"Ales Adamovich"	1985	60.1957928802589	58.2605177993527
"Alessandra Magania"	2004	60.2116316639742	58.232633279483
"Alessandro Baricco"	1999	60.2629032258065	58.2258064516129
"Alessandro Calza"	2008	60.2351046698873	58.1723027375201
"Alessandro Camon"	2009	60.2588424437299	58.2218649517685
"Alessandro Camon"	2013	60.2247191011236	58.2038523274478
"Alessandro Fabbri"	2011	60.2371794871795	58.2419871794872
"Alessandro Magania"	2004	60.2528	58.2144
"Alessandro Tanaka"	2011	60.2188498402556	58.1565495207668
"Alex Chandon"	2011	60.1690590111643	58.0845295055821
"Alex Cox"	1984	60.1990445859873	58.1480891719745
"Alex Cox"	1987	60.1955484896661	58.1160572337043
"Alex Cox"	1998	60.2412698412698	58.1015873015873
"Alex Craig Mann"	2013	60.1854199683043	58.0887480190174
"Alex De Rakoff"	2009	60.1708860759494	58.0189873417722
"Alex Epstein"	2006	60.2053712480253	58.0505529225908
"Alex Francis"	2018	60.1277602523659	58.0851735015773
"Alex Garland"	2003	60.1669291338583	58.1291338582677
"Alex Garland"	2007	60.187106918239	58.1572327044025
"Alex Garland"	2010	60.2025117739403	58.1773940345369
"Alex Garland"	2012	60.2210031347962	58.2084639498433
"Alex Garland"	2015	60.2613458528951	58.2613458528951
"Alex Gibney"	2002	60.284375	58.31875
"Alex Gibney"	2005	60.3244929797192	58.3790951638066
"Alex Gibney"	2008	60.3582554517134	58.4221183800623
"Alex Gibney"	2010	60.4093023255814	58.5209302325581
"Alex Gibney"	2011	60.4133126934985	58.5386996904025
"Alex Gibney"	2012	60.4590417310665	58.5996908809892
"Alex Gibney"	2013	60.5053929121726	58.6856702619414
"Alex Gibney"	2015	60.4984615384615	58.7138461538462
"Alex Gordon"	1940	60.4531490015361	58.7081413210445
"Alex Gordon"	1954	60.388036809816	58.6625766871166
"Alex Gordon"	1955	60.3384379785605	58.6416539050536
"Alex Gottlieb"	1954	60.3455657492355	58.6284403669725
"Alex Holdridge"	2015	60.3435114503817	58.6152671755725
"Alex Kendrick"	2006	60.3810975609756	58.5457317073171
"Alex Kendrick"	2008	60.41400304414	58.517503805175
"Alex Kendrick"	2011	60.4528875379939	58.4741641337386
"Alex Kendrick"	2015	60.4931714719272	58.4355083459788
"Alex Kurtzman"	2005	60.4780635400908	58.3585476550681
"Alex Kurtzman"	2006	60.4909365558912	58.3761329305136
"Alex Kurtzman"	2007	60.5279034690799	58.3740573152338
"Alex Kurtzman"	2009	60.5684210526316	58.3684210526316
"Alex Kurtzman"	2011	60.542042042042	58.3468468468468
"Alex Kurtzman"	2012	60.544227886057	58.3388305847076
"Alex Kurtzman"	2014	60.5494011976048	58.3293413173653
"Alex Lasker"	1982	60.5201793721973	58.3094170403587
"Alex Litvak"	2010	60.5059701492537	58.3179104477612
"Alex Litvak"	2011	60.4739195230999	58.2667660208644
"Alex Mann"	2002	60.4895833333333	58.2827380952381
"Alex Metcalf"	2014	60.4487369985141	58.2526002971768
"Alex Nahon"	2012	60.4213649851632	58.2640949554896
"Alex Orr"	2016	60.3822222222222	58.2459259259259
"Alex Pastor"	2009	60.3505917159763	58.2573964497041
"Alex Pastor"	2014	60.3308714918759	58.301329394387
"Alex Pastor"	2015	60.2547864506627	58.1914580265096
"Alex Proyas"	2003	60.2558823529412	58.1691176470588
"Alex Proyas"	2009	60.2290748898678	58.1321585903084
"Alex Quade"	2017	60.2609970674487	58.0762463343109
"Alex Réval"	2010	60.2269399707174	58.0893118594436
"Alex Réval"	2014	60.203216374269	58.1228070175439
"Alex Rennie"	2014	60.170802919708	58.0700729927007
"Alex Rivera"	2009	60.1559766763848	58.0874635568513
"Alex Ross Perry"	2012	60.1499272197962	58.1135371179039
"Alex Ross Perry"	2014	60.1424418604651	58.1511627906977
"Alex Ross Perry"	2015	60.1393323657475	58.200290275762
"Alex Ross Perry"	2018	60.1289855072464	58.2144927536232
"Alex Rubens"	2016	60.1215629522431	58.2431259044862
"Alex Smith"	2002	60.0982658959538	58.2658959537572
"Alex Smith"	2014	60.1212121212121	58.2741702741703
"Alex Smith"	2017	60.1224783861671	58.3242074927954
"Alex Theurer"	2017	60.1122302158273	58.3467625899281
"Alex Tse"	2009	60.1278735632184	58.3548850574713
"Alex van Warmerdam"	2014	60.1406025824964	58.3945480631277
"Alex von Tunzelmann"	2017	60.1404011461318	58.3810888252149
"Alex Winter"	2015	60.1559370529328	58.414878397711
"Alex Zamm"	1997	60.0957142857143	58.35
"Alexa Junge"	2005	60.0898716119829	58.3238231098431
"Alexander Abela"	2015	60.0954415954416	58.3518518518519
"Alexander Buono"	2008	60.1519886363636	58.4588068181818
"Alexander Burov"	2007	60.1659574468085	58.5049645390071
"Alexander Dinelaris"	2014	60.1898016997167	58.5524079320113
"Alexander Doulerain"	2012	60.1386138613861	58.4837340876945
"Alexander Dydyna"	2011	60.1454802259887	58.4915254237288
"Alexander Foard"	2017	60.1861777150917	58.4626234132581
"Alexander Ignon"	1996	60.1887323943662	58.487323943662
"Alexander Jacobs"	1967	60.2222222222222	58.5414908579466
"Alexander Jacobs"	1975	60.2247191011236	58.5674157303371
"Alexander Ligay"	2013	60.2328190743338	58.4852734922861
"Alexander Novostky"	2007	60.2647058823529	58.5098039215686
"Alexander Olch"	2009	60.2741258741259	58.5482517482518
"Alexander Payne"	1996	60.2932960893855	58.5782122905028
"Alexander Payne"	1999	60.3193863319386	58.626220362622
"Alexander Payne"	2001	60.2855153203343	58.6142061281337
"Alexander Payne"	2002	60.3045897079277	58.6509040333797
"Alexander Payne"	2004	60.3291666666667	58.7027777777778
"Alexander Payne"	2007	60.3739612188366	58.6800554016621
"Alexander Payne"	2011	60.3997233748271	58.7219917012448
"Alexander Payne"	2017	60.3466850828729	58.7113259668508
"Alexander Stille"	2005	60.3862068965517	58.7365517241379
"Alexander Talal"	2007	60.396694214876	58.7424242424242
"Alexandr Borodyansky"	2003	60.4071526822558	58.7207702888583
"Alexandra Cassavetes"	2009	60.3736263736264	58.6909340659341
"Alexandra Cassavetes"	2013	60.3429355281207	58.6913580246914
"Alexandra Meierhans"	2011	60.3465753424658	58.7356164383562
"Alexandra Seros"	1993	60.3310533515732	58.7236662106703
"Alexandra Seros"	1994	60.2882513661202	58.6530054644809
"Alexandre Aja"	2005	60.2974079126876	58.6275579809004
"Alexandre Aja"	2006	60.2942779291553	58.6158038147139
"Alexandre Aja"	2007	60.2612244897959	58.5836734693878
"Alexandre Aja"	2008	60.2391304347826	58.523097826087
"Alexandre Aja"	2010	60.2157394843962	58.5440976933514
"Alexandre Aja"	2013	60.1937669376694	58.5338753387534
"Alexandre Arcady"	2015	60.1880920162382	58.5615696887686
"Alexandre Borodianski"	2003	60.1986486486486	58.5405405405405
"Alexandre Bustillo"	2018	60.1578947368421	58.4952766531714
"Alexandre Charlot"	2008	60.1819407008086	58.5175202156334
"Alexandre Coscas"	2012	60.1130551816958	58.4576043068641
"Alexandre de la Patelière"	2013	60.1317204301075	58.4825268817204
"Alexandre de la Patellière"	2013	60.1248322147651	58.4604026845638
"Alexandre Franchi"	2010	60.1619812583668	58.5127175368139
"Alexandre Laferrière"	2015	60.1631016042781	58.5387700534759
"Alexandre Moors"	2013	60.150867823765	58.5727636849132
"Alexandre O. Philippe"	2011	60.164	58.5906666666667
"Alexandre O. Philippe"	2017	60.1944074567244	58.6311584553928
"Alexandre Rockwell"	1996	60.2061170212766	58.5718085106383
"Alexandru Baciu"	2011	60.2164674634794	58.5909694555113
"Alexei Kaleina"	2010	60.2506631299735	58.5968169761273
"Alexey Tsitsilin"	2013	60.2582781456954	58.5192052980132
"Alexis Dos Santos"	2009	60.2685185185185	58.5410052910053
"Alexis Gambis"	2014	60.2166446499339	58.4702774108322
"Alexis Lloyd"	2012	60.1569920844327	58.3997361477573
"Alexis Salatko"	2018	60.1936758893281	58.3978919631094
"Alfonso Cuarón"	2001	60.2302631578947	58.4421052631579
"Alfonso Cuarón"	2006	60.2628120893561	58.4862023653088
"Alfonso Cuarón"	2007	60.2939632545932	58.5236220472441
"Alfonso Cuarón"	2013	60.3197903014417	58.5727391874181
"Alfred A. Cohn"	1927	60.3333333333333	58.637908496732
"Alfred Cheung"	2003	60.289817232376	58.5848563968668
"Alfred Gough"	2000	60.2959582790091	58.6114732724902
"Alfred Gough"	2002	60.25	58.5677083333333
"Alfred Gough"	2003	60.2418725617685	58.5773732119636
"Alfred Gough"	2005	60.212987012987	58.5558441558442
"Alfred Gough"	2008	60.1738002594034	58.4954604409857
"Alfred Gough"	2011	60.169689119171	58.4624352331606
"Alfred Hayes"	1952	60.1836998706339	58.4812419146184
"Alfred Hitchcock"	1928	60.1485788113695	58.5206718346253
"Alfred Hitchcock"	1929	60.1548387096774	58.5612903225806
"Alfred Hitchcock"	1930	60.1262886597938	58.6056701030928
"Alfred Hitchcock"	1931	60.0720720720721	58.5521235521236
"Alfred Hitchcock"	1932	60.0231362467866	58.5501285347044
"Alfred Schiller"	1939	60.0308087291399	58.581514762516
"Alfred Sole"	1976	60.033290653009	58.6235595390525
"Alfred Uhry"	1988	60.0268542199489	58.6470588235294
"Alfred Uhry"	1989	60.0536398467433	58.6756066411239
"Alfredo Leone"	1973	60.0408163265306	58.6747448979592
"Ali Leroi"	2001	60.0152866242038	58.6254777070064
"Ali Leroi"	2003	59.9974554707379	58.589058524173
"Ali Selim"	2006	60.0266836086404	58.6226175349428
"Ali Vakad"	2014	60.0418781725888	58.6484771573604
"Ali Waked"	2014	60.0570342205323	58.6742712294043
"Alibhe Keogan"	2014	60.0493670886076	58.7126582278481
"Alice Addison"	2012	60.0518331226296	58.7269279393173
"Alice Arlen"	1989	60.0265151515151	58.6755050505051
"Alice Arlen"	2001	59.9987389659521	58.6456494325347
"Alice Arlen"	2007	59.9773299748111	58.6347607052897
"Alice Birch"	2017	59.9911949685535	58.6729559748428
"Alice Cook"	2013	60.0050251256281	58.7097989949749
"Alice Hoffman"	2006	60.0062735257215	58.7001254705144
"Alice Liddle"	1988	60.016290726817	58.6892230576441
"Alice Lowe (III)"	2013	60.0187734668335	58.7234042553191
"Alice Rohrwacher"	2012	59.995	58.7525
"Alice Winocour"	2013	59.9850187265918	58.7702871410737
"Alice Winocour"	2015	60.0199501246883	58.8192019950125
"Alice Winocour"	2016	60.0112079701121	58.8381070983811
"Alicia Kirk"	2006	60.0111940298507	58.8271144278607
"Alicia Scherson"	2013	59.9975155279503	58.8608695652174
"Aline Brosh McKenna"	1999	59.9826302729529	58.8225806451613
"Aline Brosh McKenna"	2004	59.9665427509294	58.7707558859975
"Aline Brosh McKenna"	2006	59.9863861386139	58.7908415841584
"Aline Brosh McKenna"	2008	59.982694684796	58.7688504326329
"Aline Brosh McKenna"	2009	59.9530864197531	58.7259259259259
"Aline Brosh McKenna"	2010	59.9420468557337	58.7225647348952
"Aline Brosh McKenna"	2011	59.9212792127921	58.6789667896679
"Aline Brosh McKenna"	2014	59.9201474201474	58.6412776412776
"Alison Bagnall"	1998	59.9546012269939	58.6625766871166
"Alison Bagnall"	2012	59.9436274509804	58.6617647058824
"Alison Balian"	2003	59.9179926560588	58.6070991432069
"Alison Cross"	1997	59.8887530562347	58.6100244498777
"Alison Deegan"	2015	59.8742368742369	58.5934065934066
"Alison Ellwood"	2011	59.8780487804878	58.6073170731707
"Alison Maclean"	2002	59.8769792935445	58.5797807551766
"Alison Murray"	2006	59.8649635036496	58.5693430656934
"Alison Swan"	2008	59.8420413122722	58.5613608748481
"Alison Swann"	2008	59.8191747572816	58.5533980582524
"Alison Tilson"	2003	59.830303030303	58.5648484848485
"Alistair Legrand"	2015	59.7808716707022	58.546004842615
"Alistair MacLean"	1969	59.8162031438936	58.584038694075
"Alistair MacLean"	1975	59.8140096618357	58.6074879227053
"Allan A. Goldstein"	1993	59.7804583835947	58.5367913148372
"Allan Aaron Katz"	1999	59.7409638554217	58.4975903614458
"Allan Burns"	1979	59.7725631768953	58.5102286401925
"Allan Carr"	1978	59.8052884615385	58.53125
"Allan Cubitt"	2009	59.8067226890756	58.547418967587
"Allan Heinberg"	2017	59.8405275779376	58.5875299760192
"Allan Loeb"	2007	59.8562874251497	58.5952095808383
"Allan Loeb"	2010	59.8183990442055	58.5806451612903
"Allan Loeb"	2011	59.7806912991657	58.4910607866508
"Allan Loeb"	2012	59.7684085510689	58.3847980997625
"Allan Loeb"	2016	59.773428232503	58.3321470937129
"Allan Loeb"	2017	59.7677725118483	58.281990521327
"Allan Scott"	1935	59.8108747044917	58.3605200945626
"Allan Scott"	1936	59.8632075471698	58.4327830188679
"Allan Scott"	1937	59.8588235294118	58.4694117647059
"Allan Scott"	1953	59.8777908343126	58.4935370152761
"Allan Scott"	1959	59.9143192488263	58.5234741784038
"Allan Scott"	1973	59.9343493552169	58.567409144197
"Allan Scott"	1985	59.9274004683841	58.5573770491803
"Allan Scott"	1990	59.9391812865497	58.6058479532164
"Allan Scott"	1996	59.9275700934579	58.5502336448598
"Allan Weiss"	1961	59.9369894982497	58.5017502917153
"Allan Weiss"	1962	59.9254079254079	58.4801864801865
"Allan Weiss"	1964	59.9220023282887	58.4854481955763
"Allan Weiss"	1965	59.946511627907	58.5337209302326
"Allan Weiss"	1967	59.9221835075494	58.5156794425087
"Allan Weiss"	2000	59.9129930394432	58.5139211136891
"Allen Covert"	2006	59.9467592592593	58.4097222222222
"Allen Covert"	2011	59.9052023121387	58.3421965317919
"Allen Estrin"	1998	59.8695150115473	58.3083140877598
"Allen G. Siegler"	1981	59.8339100346021	58.2791234140715
"Allen Hughes"	1993	59.8721198156682	58.3064516129032
"Allen Hughes"	1995	59.8929804372842	58.2911392405063
"Allen Rivkin"	1947	59.9011494252874	58.3011494252874
"Allen Vincent"	1948	59.9334098737084	58.3352468427095
"Allen Wolf"	2010	59.9025229357798	58.2821100917431
"Allie Dvorin"	2011	59.8602520045819	58.2153493699885
"Allison Anders"	1992	59.8764302059497	58.2391304347826
"Allison Anders"	1996	59.9098173515982	58.2077625570776
"Allison Anders"	2001	59.9304446978335	58.2554161915621
"Allison Burnett"	2000	59.9236902050114	58.2107061503417
"Allison Burnett"	2007	59.9180887372014	58.1899886234357
"Allison Burnett"	2008	59.9090909090909	58.1420454545455
"Allison Burnett"	2009	59.8819523269012	58.1032917139614
"Allison Burnett"	2012	59.8640996602492	58.0147225368063
"Allison Burnett"	2015	59.8721719457014	58.012443438914
"Allison Schroeder"	2017	59.909604519774	58.0519774011299
"Allyn Warner"	1989	59.8713318284424	57.9864559819413
"Alma Reville"	1930	59.8466741826381	58.0259301014656
"Alma Reville"	1931	59.7995495495495	57.9797297297297
"Alma Reville"	1932	59.7570303712036	57.9786276715411
"Alma Reville"	1935	59.7865168539326	58.0213483146067
"Alma Reville"	1937	59.7968574635241	58.0684624017957
